

===start===
|8190|143|31|l|
|8190|145|31|l|
|8190|146|30|l|
|8190|147|32|l|
|8190|144|32|l|
|8190|144|30|l|
|8190|143|27|l|
|8190|143|31|l|
|8190|144|30|l|
|8190|145|30|l|
|8190|144|31|l|
|8190|142|30|l|
|8190|141|28|l|
|8190|142|30|l|
|8190|142|31|l|
|8190|142|29|l|
|8190|139|30|l|
|8190|142|29|l|
|8190|141|29|l|
|8190|143|29|l|
|8190|143|31|l|
|8190|143|29|l|
|8190|144|30|l|
|8190|142|28|l|
|8190|144|29|l|
|8190|142|29|l|
|8190|143|31|l|
|8190|143|32|l|
|8190|143|29|l|
|8190|143|31|l|
|8190|143|29|l|
|8190|144|29|l|
|8191|143|32|l|
|8191|137|32|l|
|8191|136|32|l|
|8191|139|32|l|
|8191|139|31|l|
|8191|141|32|l|
|8191|143|30|l|
|8191|144|32|l|
|8190|145|30|l|
|8190|143|33|l|
|8190|145|30|l|
|8190|143|33|l|
|8190|144|31|l|
|8191|143|33|l|
|8190|143|33|l|
|8191|145|31|l|
|8190|147|32|l|
|8190|150|31|l|
|8190|149|32|l|
|8190|149|33|l|
|8190|148|30|l|
|69|21|89|s|
|70|22|89|s|
|59|23|91|s|
|60|23|87|s|
|55|23|87|s|
|23|23|90|s|
|17|25|90|s|
|8|25|92|s|
|20|23|88|s|
|29|24|89|s|
|18|24|88|s|
|25|23|88|s|
|15|23|88|s|
|18|24|86|s|
|16|24|85|s|
|9|24|84|s|
|18|26|86|s|
|11|23|85|s|
|13|26|84|s|
|22|24|87|s|
|12|23|86|s|
|23|24|89|s|
|24|22|86|s|
|22|22|91|s|
|20|22|91|s|
|30|21|89|s|
|45|22|83|s|
|49|22|78|s|
|48|22|93|s|
|47|20|92|s|
|48|21|91|s|
|44|21|93|s|
|43|23|95|s|
|42|20|93|s|
|44|22|94|s|
|44|24|93|s|
|44|21|93|s|
|44|21|92|s|
|46|22|95|s|
|55|20|95|s|
|72|21|93|s|
|69|22|94|s|
|63|21|91|s|
|65|22|93|s|
|70|21|94|s|
|70|22|95|s|
|70|21|94|s|
|64|24|94|s|
|65|24|95|s|
|64|23|95|s|
|72|23|92|s|
|69|23|92|s|
|72|23|93|s|
|73|23|94|s|
|75|22|94|s|
|77|23|94|s|
|83|22|93|s|
|80|22|92|s|
|83|22|93|s|
|78|22|95|s|
|73|21|94|s|
|78|21|94|s|
|78|22|94|s|
|76|22|91|s|
|77|20|94|s|
|79|21|93|s|
|80|23|93|s|
|80|23|93|s|
|80|23|95|s|
|82|22|95|s|
|84|21|94|s|
|81|22|94|s|
|81|22|94|s|
|84|21|94|s|
|83|19|94|s|
|85|21|92|s|
|86|22|95|s|
|86|23|92|s|
|88|22|95|s|
|82|21|96|s|
|80|24|93|s|
|83|22|95|s|
|85|23|94|s|
|85|21|95|s|
|87|24|94|s|
|90|22|94|s|
|95|22|95|s|
|96|22|95|s|
|90|22|94|s|
|95|23|93|s|
|91|23|93|s|
|93|23|94|s|
|94|21|96|s|
|83|21|93|s|
|80|22|94|s|
|79|21|93|s|
|81|20|92|s|
|81|23|95|s|
|85|21|93|s|
|89|21|96|s|
|103|21|94|s|
|99|22|92|s|
|102|23|92|s|
|102|21|91|s|
|96|21|92|s|
|96|20|95|s|
|93|22|93|s|
|89|23|93|s|
|98|20|93|s|
|102|22|93|s|
|99|22|92|s|
|98|21|92|s|
|98|22|92|s|
|101|21|90|s|
|97|21|92|s|
|95|21|92|s|
|95|21|94|s|
|97|22|93|s|
|97|21|92|s|
|95|21|93|s|
|98|22|91|s|
|98|21|92|s|
|98|23|92|s|
|98|21|93|s|
|98|22|94|s|
|98|22|92|s|
|97|22|92|s|
|96|23|93|s|
|99|21|92|s|
|98|21|90|s|
|97|24|92|s|
|99|22|92|s|
|98|22|94|s|
|96|22|92|s|
|97|22|92|s|
|95|21|92|s|
|97|22|95|s|
|88|22|95|s|
|86|22|92|s|
|87|21|93|s|
|87|21|92|s|
|89|22|94|s|
|89|22|91|s|
|89|22|92|s|
|86|21|92|s|
|89|24|93|s|
|90|23|92|s|
|90|22|94|s|
|92|24|90|s|
|93|21|91|s|
|98|22|92|s|
|102|22|92|s|
|98|22|91|s|
|99|23|93|s|
|100|23|92|s|
|97|23|92|s|
|88|22|92|s|
|96|22|92|s|
|110|23|92|s|
|106|23|93|s|
|104|23|93|s|
|106|22|92|s|
|103|23|92|s|
|98|23|91|s|
|111|24|93|s|
|123|22|91|s|
|144|23|91|s|
|136|22|92|s|
|121|23|92|s|
|109|21|92|s|
|106|22|92|s|
|97|22|92|s|
|97|22|91|s|
|121|22|90|s|
|116|23|93|s|
|109|21|93|s|
|107|22|91|s|
|101|20|91|s|
|106|23|90|s|
|116|23|94|s|
|125|22|92|s|
|127|23|91|s|
|130|20|93|s|
|129|24|93|s|
|127|21|93|s|
|130|23|93|s|
|131|23|91|s|
|126|22|93|s|
|124|22|93|s|
|125|21|95|s|
|124|22|93|s|
|126|23|94|s|
|129|20|93|s|
|132|22|94|s|
|129|23|93|s|
|129|21|94|s|
|127|23|93|s|
|126|20|94|s|
|125|22|93|s|
|125|22|94|s|
|119|21|93|s|
|120|23|94|s|
|119|20|93|s|
|119|22|92|s|
|120|21|95|s|
|125|21|91|s|
|122|20|93|s|
|123|20|93|s|
|122|21|93|s|
|120|21|93|s|
|124|23|94|s|
|122|19|94|s|
|122|22|94|s|
|123|20|92|s|
|125|23|91|s|
|126|21|95|s|
|125|22|95|s|
|124|22|92|s|
|122|21|95|s|
|124|21|93|s|
|126|22|92|s|
|126|22|92|s|
|122|23|92|s|
|126|22|93|s|
|123|21|94|s|
|123|21|94|s|
|123|23|95|s|
|123|21|94|s|
|121|21|94|s|
|121|21|93|s|
|119|22|93|s|
|120|22|95|s|
|121|20|91|s|
|122|20|95|s|
|123|22|93|s|
|125|22|93|s|
|122|22|93|s|
|122|21|92|s|
|123|20|93|s|
|119|21|94|s|
|120|20|91|s|
|121|22|95|s|
|120|22|94|s|
|123|21|93|s|
|123|21|95|s|
|121|22|94|s|
|123|21|95|s|
|122|22|94|s|
|124|22|94|s|
|128|20|93|s|
|155|64|32|m|
|151|66|29|m|
|154|65|31|m|
|156|65|29|m|
|160|68|31|m|
|165|66|28|m|
|170|66|30|m|
|174|66|32|m|
|165|66|32|m|
|156|64|33|m|
|157|67|30|m|
|163|68|30|m|
|162|67|29|m|
|169|65|31|m|
|193|65|30|m|
|203|64|30|m|
|203|65|30|m|
|184|65|31|m|
|170|68|30|m|
|141|65|33|m|
|154|64|29|m|
|150|67|30|m|
|153|66|29|m|
|156|66|32|m|
|159|69|30|m|
|159|67|30|m|
|149|68|30|m|
|155|66|29|m|
|156|64|33|m|
|157|65|33|m|
|161|68|31|m|
|166|67|31|m|
|172|66|34|m|
|173|68|31|m|
|182|68|33|m|
|184|66|34|m|
|192|65|33|m|
|186|65|33|m|
|184|65|30|m|
|176|65|31|m|
|171|65|31|m|
|167|67|28|m|
|169|67|29|m|
|171|66|30|m|
|172|65|31|m|
|166|65|32|m|
|168|67|29|m|
|169|66|30|m|
|167|66|32|m|
|166|66|32|m|
|162|65|31|m|
|165|67|35|m|
|168|66|33|m|
|160|66|31|m|
|161|67|33|m|
|164|67|32|m|
|164|66|32|m|
|168|66|32|m|
|164|68|29|m|
|168|67|31|m|
|169|68|33|m|
|169|68|29|m|
|169|64|32|m|
|168|65|31|m|
|167|67|33|m|
|166|65|32|m|
|168|68|28|m|
|171|68|32|m|
|169|67|31|m|
|171|64|33|m|
|169|65|31|m|
|166|67|31|m|
|170|66|33|m|
|168|67|33|m|
|166|62|32|m|
|169|65|32|m|
|168|67|32|m|
|165|68|33|m|
|166|66|33|m|
|167|65|32|m|
|167|65|29|m|
|164|64|32|m|
|165|66|30|m|
|167|64|32|m|
|167|66|31|m|
|166|68|30|m|
|167|66|32|m|
|170|65|30|m|
|174|65|28|m|
|171|66|34|m|
|172|66|32|m|
|168|67|33|m|
|171|66|32|m|
|168|68|28|m|
|172|67|30|m|
|179|65|29|m|
|176|65|30|m|
|175|66|29|m|
|173|65|33|m|
|165|69|29|m|
|163|66|32|m|
|166|67|27|m|
|168|67|30|m|
|167|64|30|m|
|172|66|30|m|
|167|66|28|m|
|169|67|30|m|
|172|65|27|m|
|173|67|29|m|
|168|67|30|m|
|171|66|33|m|
|171|65|31|m|
|171|66|30|m|
|172|66|32|m|
|176|64|33|m|
|177|65|31|m|
|181|68|30|m|
|184|65|30|m|
|184|66|31|m|
|181|65|29|m|
|180|65|27|m|
|182|66|29|m|
|175|65|29|m|
|174|66|28|m|
|174|68|33|m|
|170|66|32|m|
|175|68|31|m|
|175|65|29|m|
|173|65|29|m|
|179|66|30|m|
|172|66|31|m|
|174|64|31|m|
|171|67|31|m|
|172|69|28|m|
|174|68|28|m|
|170|70|29|m|
|172|66|31|m|
|170|66|29|m|
|171|68|33|m|
|172|67|31|m|
|169|69|29|m|
|169|66|31|m|
|166|67|32|m|
|165|65|30|m|
|168|65|35|m|
|171|67|29|m|
|170|68|33|m|
|168|66|29|m|
|166|68|33|m|
|165|64|30|m|
|249|104|19|g|
|267|98|19|g|
|271|94|18|g|
|283|97|19|g|
|282|93|16|g|
|284|95|20|g|
|287|92|17|g|
|278|93|18|g|
|279|97|18|g|
|285|95|16|g|
|292|96|18|g|
|284|95|18|g|
|284|95|19|g|
|288|93|16|g|
|295|94|17|g|
|297|94|17|g|
|300|93|18|g|
|305|96|18|g|
|304|97|18|g|
|304|95|19|g|
|310|94|17|g|
|308|95|17|g|
|306|96|18|g|
|296|95|19|g|
|274|96|19|g|
|270|94|17|g|
|272|96|19|g|
|275|96|18|g|
|275|95|17|g|
|272|95|18|g|
|276|95|17|g|
|276|95|17|g|
|277|95|19|g|
|276|96|16|g|
|275|95|17|g|
|273|95|18|g|
|269|94|18|g|
|263|95|16|g|
|263|98|18|g|
|258|97|19|g|
|258|95|17|g|
|262|95|19|g|
|263|94|17|g|
|276|96|17|g|
|275|96|19|g|
|277|96|17|g|
|278|96|17|g|
|285|94|17|g|
|287|95|18|g|
|286|95|17|g|
|332|90|18|g|
|335|88|18|g|
|334|88|18|g|
|334|89|19|g|
|328|91|20|g|
|326|90|21|g|
|331|90|16|g|
|332|90|17|g|
|332|90|19|g|
|333|89|18|g|
|336|90|17|g|
|337|90|18|g|
|335|89|20|g|
|332|90|20|g|
|333|88|17|g|
|336|88|18|g|
|334|88|20|g|
|341|89|19|g|
|340|88|17|g|
|334|89|15|g|
|334|90|19|g|
|330|88|16|g|
|330|87|19|g|
|333|89|19|g|
|333|89|16|g|
|327|89|18|g|
|334|87|20|g|
|340|90|17|g|
|328|88|18|g|
|334|89|18|g|
|336|89|18|g|
|329|88|17|g|
|324|89|20|g|
|325|87|19|g|
|325|87|15|g|
|326|86|19|g|
|330|88|18|g|
|318|88|18|g|
|333|89|17|g|
|326|88|20|g|
|329|88|18|g|
|322|85|18|g|
|325|85|17|g|
|329|87|19|g|
|333|87|18|g|
|327|86|20|g|
|325|89|19|g|
|320|87|18|g|
|296|84|21|g|
|262|84|19|g|
|232|79|19|g|
|239|77|17|g|
|234|76|19|g|
|234|78|17|g|
|243|83|18|g|
|236|79|19|g|
|235|79|19|g|
|244|84|16|g|
|251|84|21|g|
|248|82|18|g|
|257|82|18|g|
|259|84|18|g|
|261|83|17|g|
|256|86|19|g|
|251|85|16|g|
|256|84|15|g|
|260|86|18|g|
|260|84|18|g|
|261|82|18|g|
|270|82|18|g|
|268|82|19|g|
|268|83|19|g|
|273|83|18|g|
|272|83|17|g|
|270|82|17|g|
|272|82|18|g|
|273|82|18|g|
|277|82|15|g|
|275|83|17|g|
|277|82|16|g|
|274|81|19|g|
|277|83|16|g|
|274|85|20|g|
|275|84|16|g|
|277|82|16|g|
|279|82|16|g|
|276|82|18|g|
|280|83|17|g|
|284|83|19|g|
|286|82|21|g|
|284|85|14|g|
|285|83|15|g|
|288|83|19|g|
|286|83|17|g|
|287|83|18|g|
|286|79|18|g|
|286|82|20|g|
|287|79|17|g|
|286|82|18|g|
|286|82|18|g|
|278|82|18|g|
|280|82|20|g|
|281|82|18|g|
|279|81|19|g|
|283|83|16|g|
|282|83|20|g|
|284|83|19|g|
|281|81|18|g|
|284|82|17|g|
|282|82|17|g|
|281|81|17|g|
|283|82|15|g|
|281|82|20|g|
|280|82|17|g|
|277|81|20|g|
|276|82|20|g|
|281|82|16|g|
|272|85|17|g|
|279|82|17|g|
|276|82|17|g|
|280|82|20|g|
|284|81|19|g|
|285|81|22|g|
|285|81|17|g|
|283|80|19|g|
|284|80|21|g|
|285|83|18|g|
|286|81|21|g|
|289|81|17|g|
|295|82|19|g|
|298|80|20|g|
|298|81|19|g|
|302|81|18|g|
|300|81|18|g|
|304|83|17|g|
|300|83|20|g|
|302|84|18|g|
|299|84|17|g|
|305|82|18|g|
|306|85|19|g|
|305|80|17|g|
|302|83|19|g|
|301|83|19|g|
|302|85|18|g|
|302|85|20|g|
|308|84|16|g|
|301|85|19|g|
|264|86|18|g|
|244|82|18|g|
|239|81|19|g|
|256|80|20|g|
|258|81|18|g|
|257|78|22|g|
|259|78|20|g|
|260|77|18|g|
|260|79|19|g|
|259|81|18|g|
|253|80|19|g|
|260|81|20|g|
|258|80|17|g|
|257|79|20|g|
|252|79|19|g|
|256|79|21|g|
|249|80|21|g|
|253|78|20|g|
|255|77|19|g|
|259|79|19|g|
|262|79|19|g|
|260|79|19|g|
|263|80|20|g|
|266|80|20|g|
|265|79|19|g|
|263|78|19|g|
|259|80|20|g|
|264|80|18|g|
|263|81|18|g|
|260|81|19|g|
|265|80|22|g|
|261|79|20|g|
|257|78|16|g|
|258|79|22|g|
|260|79|16|g|
|260|80|17|g|
|262|79|20|g|
|258|79|22|g|
|260|79|21|g|
|261|81|22|g|
|264|80|18|g|
|269|78|20|g|
|274|79|21|g|
|271|80|21|g|
|269|79|19|g|
|272|79|19|g|
|272|81|17|g|
|268|79|22|g|
|268|79|21|g|
|265|80|19|g|
|268|80|19|g|
|268|79|17|g|
|266|78|18|g|
===start===
|8190|760|315|e|
|8191|768|309|e|
|8190|770|325|e|
|8190|777|302|e|
|8190|763|325|e|
|8190|756|314|e|
|8190|770|307|e|
|8190|757|309|e|
|8190|759|316|e|
|8191|773|314|e|
|8190|773|315|e|
|8190|757|319|e|
|8190|756|319|e|
|8190|755|328|e|
|8190|748|319|e|
|8190|767|306|e|
|8190|773|320|e|
|8190|755|317|e|
|8190|760|313|e|
|8190|773|297|e|
|8190|769|320|e|
|8191|771|308|e|
|8190|783|310|e|
|8191|764|310|e|
|8191|757|309|e|
|8190|742|317|e|
|8190|748|305|e|
|8190|758|310|e|
|8190|752|316|e|
|8190|772|310|e|
|8190|768|306|e|
|8190|754|311|e|
|8190|768|314|e|
|8190|753|312|e|
|8190|745|315|e|
|8190|769|310|e|
|8190|755|318|e|
|8190|773|315|e|
|8190|768|326|e|
|8191|765|315|e|
|8190|770|310|e|
|8190|763|310|e|
|8190|767|320|e|
|8190|773|324|e|
|8191|774|306|e|
|8190|769|302|e|
|8190|766|311|e|
|8190|768|317|e|
|8190|777|310|e|
|8190|772|322|e|
|8190|761|317|e|
|8190|752|329|e|
|8190|762|310|e|
|8190|777|313|e|
|8190|772|306|e|
|8190|759|313|e|
|8190|770|308|e|
|8190|744|307|e|
|8190|734|290|e|
|8190|776|263|e|
|8190|818|317|e|
|8190|820|309|e|
|8190|762|262|e|
|8190|708|317|e|
|8190|748|318|e|
|8190|780|317|e|
|8190|815|335|e|
|8190|814|339|e|
|8191|726|326|e|
|8190|679|313|e|
|8190|723|282|e|
|8190|768|282|e|
|8190|717|273|e|
|8190|699|316|e|
|8191|763|339|e|
|8191|782|364|e|
|8190|751|368|e|
|8191|673|320|e|
|8190|639|309|e|
|8190|707|265|e|
|8191|747|316|e|
|8190|757|8191|e|
|8190|670|8190|e|
|8190|639|335|e|
|8190|665|326|e|
|8191|738|359|e|
|8191|736|419|e|
|8191|717|411|e|
|8191|666|8191|e|
|8191|631|8191|e|
|8190|630|8191|e|
|8190|636|244|e|
|8190|682|271|e|
|8191|746|273|e|
|8190|8190|343|e|
|8191|8191|356|e|
|8191|8191|8191|e|
|8190|737|8191|e|
|8190|665|8190|e|
|8190|612|8191|e|
|8190|633|8191|e|
|8190|647|8191|e|
|8190|676|225|e|
|8190|737|8191|e|
|8190|811|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8190|8191|8191|e|
|8191|8191|357|e|
|8191|8190|8191|e|
|8191|8190|8191|e|
|8191|8191|331|e|
|8191|8191|8191|e|
|8190|8191|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
|8191|8190|8191|e|
|8191|8190|8191|e|
|8191|8191|8191|e|
|8191|8191|8191|e|
