Identifier,value1,value2,value3,g,l,s,m,e
0.9,0.031131729947503357,0.0043950677572945915,0.004028812110853376,1,0,0,0,0
0.9,0.029910877792699304,0.005005493834696618,0.004028812110853376,1,0,0,0,0
0.9,0.03003296300817971,0.004761323403735807,0.003784641679892565,1,0,0,0,0
0.9,0.029910877792699304,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.0297887925772189,0.004883408619216213,0.004272982541814186,1,0,0,0,0
0.9,0.03027713343914052,0.004639238188255402,0.004028812110853376,1,0,0,0,0
0.9,0.029910877792699304,0.004639238188255402,0.004028812110853376,1,0,0,0,0
0.9,0.029910877792699304,0.004639238188255402,0.004028812110853376,1,0,0,0,0
0.9,0.029300451715297278,0.0043950677572945915,0.004028812110853376,1,0,0,0,0
0.9,0.0297887925772189,0.004761323403735807,0.004272982541814186,1,0,0,0,0
0.9,0.029910877792699304,0.004639238188255402,0.004150897326333781,1,0,0,0,0
0.9,0.029666707361738494,0.004761323403735807,0.004028812110853376,1,0,0,0,0
0.9,0.030155048223660115,0.004761323403735807,0.004028812110853376,1,0,0,0,0
0.9,0.0297887925772189,0.004639238188255402,0.004150897326333781,1,0,0,0,0
0.9,0.029910877792699304,0.004639238188255402,0.004150897326333781,1,0,0,0,0
0.9,0.030155048223660115,0.004639238188255402,0.00390672689537297,1,0,0,0,0
0.9,0.0297887925772189,0.004761323403735807,0.004150897326333781,1,0,0,0,0
0.9,0.029910877792699304,0.004517152972774997,0.00390672689537297,1,0,0,0,0
0.9,0.029910877792699304,0.004761323403735807,0.00390672689537297,1,0,0,0,0
0.9,0.0297887925772189,0.004272982541814186,0.004028812110853376,1,0,0,0,0
0.9,0.030399218654620926,0.004639238188255402,0.003784641679892565,1,0,0,0,0
0.9,0.03003296300817971,0.004639238188255402,0.004150897326333781,1,0,0,0,0
0.9,0.03027713343914052,0.004761323403735807,0.004028812110853376,1,0,0,0,0
0.9,0.029666707361738494,0.004517152972774997,0.004028812110853376,1,0,0,0,0
0.9,0.030155048223660115,0.004639238188255402,0.003784641679892565,1,0,0,0,0
0.9,0.030155048223660115,0.0043950677572945915,0.00390672689537297,1,0,0,0,0
0.9,0.0297887925772189,0.0043950677572945915,0.004150897326333781,1,0,0,0,0
